"ensembl_gene_id","symbol"
"ENSG00000154957","ZNF18"
"ENSG00000155008","APOOL"
"ENSG00000155016","CYP2U1"
"ENSG00000155096","AZIN1"
"ENSG00000155097","ATP6V1C1"
"ENSG00000155189","AGPAT5"
"ENSG00000155229","MMS19"
"ENSG00000155252","PI4K2A"
"ENSG00000155256","ZFYVE27"
"ENSG00000155313","USP25"
"ENSG00000155324","GRAMD2B"
"ENSG00000155329","ZCCHC10"
"ENSG00000155330","C16orf87"
"ENSG00000155366","RHOC"
"ENSG00000155393","HEATR3"
"ENSG00000155438","NIFK"
"ENSG00000155463","OXA1L"
"ENSG00000155506","LARP1"
"ENSG00000155508","CNOT8"
"ENSG00000155542","SETD9"
"ENSG00000155561","NUP205"
"ENSG00000155621","C9orf85"
"ENSG00000155636","RBM45"
"ENSG00000155660","PDIA4"
"ENSG00000155666","KDM8"
"ENSG00000155729","KCTD18"
"ENSG00000155744","HYCC2"
"ENSG00000155827","RNF20"
"ENSG00000155868","MED7"
"ENSG00000155876","RRAGA"
"ENSG00000155903","RASA2"
"ENSG00000155906","RMND1"
"ENSG00000155957","TMBIM4"
"ENSG00000155962","CLIC2"
"ENSG00000156017","CARNMT1"
"ENSG00000156110","ADK"
"ENSG00000156162","DPY19L4"
"ENSG00000156170","NDUFAF6"
"ENSG00000156232","WHAMM"
"ENSG00000156253","RWDD2B"
"ENSG00000156256","USP16"
"ENSG00000156261","CCT8"
"ENSG00000156304","SCAF4"
"ENSG00000156374","PCGF6"
"ENSG00000156398","SFXN2"
"ENSG00000156467","UQCRB"
"ENSG00000156469","MTERF3"
"ENSG00000156471","PTDSS1"
"ENSG00000156502","SUPV3L1"
"ENSG00000156504","PABIR2"
"ENSG00000156515","HK1"
"ENSG00000156531","PHF6"
"ENSG00000156599","ZDHHC5"
"ENSG00000156603","MED19"
"ENSG00000156642","NPTN"
"ENSG00000156650","KAT6B"
"ENSG00000156697","UTP14A"
"ENSG00000156709","AIFM1"
"ENSG00000156735","BAG4"
"ENSG00000156795","NTAQ1"
"ENSG00000156804","FBXO32"
"ENSG00000156831","NSMCE2"
"ENSG00000156858","PRR14"
"ENSG00000156873","PHKG2"
"ENSG00000156875","MFSD14A"
"ENSG00000156928","MALSU1"
"ENSG00000156931","VPS8"
"ENSG00000156958","GALK2"
"ENSG00000156973","PDE6D"
"ENSG00000156976","EIF4A2"
"ENSG00000156983","BRPF1"
"ENSG00000156990","RPUSD3"
"ENSG00000157014","TATDN2"
"ENSG00000157020","SEC13"
"ENSG00000157036","EXOG"
"ENSG00000157045","NTAN1"
"ENSG00000157106","SMG1"
"ENSG00000157107","FCHO2"
"ENSG00000157181","ODR4"
"ENSG00000157184","CPT2"
"ENSG00000157191","NECAP2"
"ENSG00000157216","SSBP3"
"ENSG00000157259","GATAD1"
"ENSG00000157426","AASDH"
"ENSG00000157483","MYO1E"
"ENSG00000157500","APPL1"
"ENSG00000157514","TSC22D3"
"ENSG00000157538","VPS26C"
"ENSG00000157540","DYRK1A"
"ENSG00000157557","ETS2"
"ENSG00000157601","MX1"
"ENSG00000157764","BRAF"
"ENSG00000157800","SLC37A3"
"ENSG00000157823","AP3S2"
"ENSG00000157837","SPPL3"
"ENSG00000157869","RAB28"
"ENSG00000157881","PANK4"
"ENSG00000157916","RER1"
"ENSG00000157933","SKI"
"ENSG00000157954","WIPI2"
"ENSG00000158006","PAFAH2"
"ENSG00000158019","BABAM2"
"ENSG00000158042","MRPL17"
"ENSG00000158109","TPRG1L"
"ENSG00000158161","EYA3"
"ENSG00000158169","FANCC"
"ENSG00000158195","WASF2"
"ENSG00000158290","CUL4B"
"ENSG00000158411","MITD1"
"ENSG00000158417","EIF5B"
"ENSG00000158435","CNOT11"
"ENSG00000158467","AHCYL2"
"ENSG00000158470","B4GALT5"
"ENSG00000158526","TSR2"
"ENSG00000158545","ZC3H18"
"ENSG00000158552","ZFAND2B"
"ENSG00000158615","PPP1R15B"
"ENSG00000158623","COPG2"
"ENSG00000158636","EMSY"
"ENSG00000158669","GPAT4"
"ENSG00000158769","F11R"
"ENSG00000158773","USF1"
"ENSG00000158793","NIT1"
"ENSG00000158796","DEDD"
"ENSG00000158805","ZNF276"
"ENSG00000158828","PINK1"
"ENSG00000158850","B4GALT3"
"ENSG00000158864","NDUFS2"
"ENSG00000158882","TOMM40L"
"ENSG00000158941","CCAR2"
"ENSG00000158985","CDC42SE2"
"ENSG00000159055","MIS18A"
"ENSG00000159063","ALG8"
"ENSG00000159079","CFAP298"
"ENSG00000159086","PAXBP1"
"ENSG00000159110","IFNAR2"
"ENSG00000159111","MRPL10"
"ENSG00000159128","IFNGR2"
"ENSG00000159131","GART"
"ENSG00000159140","SON"
"ENSG00000159147","DONSON"
"ENSG00000159176","CSRP1"
"ENSG00000159199","ATP5MC1"
"ENSG00000159200","RCAN1"
"ENSG00000159202","UBE2Z"
"ENSG00000159210","SNF8"
"ENSG00000159256","MORC3"
"ENSG00000159322","ADPGK"
"ENSG00000159346","ADIPOR1"
"ENSG00000159352","PSMD4"
"ENSG00000159377","PSMB4"
"ENSG00000159445","THEM4"
"ENSG00000159459","UBR1"
"ENSG00000159461","AMFR"
"ENSG00000159579","RSPRY1"
"ENSG00000159592","GPBP1L1"
"ENSG00000159593","NAE1"
"ENSG00000159596","TMEM69"
"ENSG00000159658","EFCAB14"
"ENSG00000159692","CTBP1"
"ENSG00000159720","ATP6V0D1"
"ENSG00000159840","ZYX"
"ENSG00000159842","ABR"
"ENSG00000159873","CCDC117"
"ENSG00000159917","ZNF235"
"ENSG00000159921","GNE"
"ENSG00000160007","ARHGAP35"
"ENSG00000160014","CALM3"
"ENSG00000160049","DFFA"
"ENSG00000160058","BSDC1"
"ENSG00000160087","UBE2J2"
"ENSG00000160194","NDUFV3"
"ENSG00000160199","PKNOX1"
"ENSG00000160208","RRP1B"
"ENSG00000160213","CSTB"
"ENSG00000160214","RRP1"
"ENSG00000160218","TRAPPC10"
"ENSG00000160271","RALGDS"
"ENSG00000160294","MCM3AP"
"ENSG00000160310","PRMT2"
"ENSG00000160408","ST6GALNAC6"
"ENSG00000160445","ZER1"
"ENSG00000160551","TAOK1"
"ENSG00000160563","MED27"
"ENSG00000160584","SIK3"
"ENSG00000160613","PCSK7"
"ENSG00000160633","SAFB"
"ENSG00000160688","FLAD1"
"ENSG00000160691","SHC1"
"ENSG00000160695","VPS11"
"ENSG00000160710","ADAR"
"ENSG00000160714","UBE2Q1"
"ENSG00000160741","CRTC2"
"ENSG00000160746","ANO10"
"ENSG00000160752","FDPS"
"ENSG00000160783","PMF1"
"ENSG00000160785","SLC25A44"
"ENSG00000160799","CCDC12"
"ENSG00000160803","UBQLN4"
"ENSG00000160818","GPATCH4"
"ENSG00000160908","ZNF394"
"ENSG00000160917","CPSF4"
"ENSG00000161010","MRNIP"
"ENSG00000161011","SQSTM1"
"ENSG00000161013","MGAT4B"
"ENSG00000161048","NAPEPLD"
"ENSG00000161057","PSMC2"
"ENSG00000161202","DVL3"
"ENSG00000161203","AP2M1"
"ENSG00000161204","ABCF3"
"ENSG00000161217","PCYT1A"
"ENSG00000161265","U2AF1L4"
"ENSG00000161267","BDH1"
"ENSG00000161395","PGAP3"
"ENSG00000161526","SAP30BP"
"ENSG00000161533","ACOX1"
"ENSG00000161542","PRPSAP1"
"ENSG00000161547","SRSF2"
"ENSG00000161654","LSM12"
"ENSG00000161813","LARP4"
"ENSG00000161904","LEMD2"
"ENSG00000161920","MED11"
"ENSG00000161956","SENP3"
"ENSG00000161960","EIF4A1"
"ENSG00000162032","SPSB3"
"ENSG00000162086","ZNF75A"
"ENSG00000162129","CLPB"
"ENSG00000162144","CYB561A3"
"ENSG00000162191","UBXN1"
"ENSG00000162231","NXF1"
"ENSG00000162236","STX5"
"ENSG00000162298","SYVN1"
"ENSG00000162300","ZFPL1"
"ENSG00000162368","CMPK1"
"ENSG00000162384","CZIB"
"ENSG00000162402","USP24"
"ENSG00000162419","GMEB1"
"ENSG00000162434","JAK1"
"ENSG00000162441","LZIC"
"ENSG00000162496","DHRS3"
"ENSG00000162512","SDC3"
"ENSG00000162517","PEF1"
"ENSG00000162607","USP1"
"ENSG00000162613","FUBP1"
"ENSG00000162616","DNAJB4"
"ENSG00000162623","TYW3"
"ENSG00000162642","C1orf52"
"ENSG00000162664","ZNF326"
"ENSG00000162688","AGL"
"ENSG00000162702","ZNF281"
"ENSG00000162704","ARPC5"
"ENSG00000162734","PEA15"
"ENSG00000162735","PEX19"
"ENSG00000162736","NCSTN"
"ENSG00000162775","RBM15"
"ENSG00000162819","BROX"
"ENSG00000162836","ACP6"
"ENSG00000162869","PPP1R21"
"ENSG00000162889","MAPKAPK2"
"ENSG00000162909","CAPN2"
"ENSG00000162910","MRPL55"
"ENSG00000162923","WDR26"
"ENSG00000162927","PUS10"
"ENSG00000162928","PEX13"
"ENSG00000162959","MEMO1"
"ENSG00000162961","DPY30"
"ENSG00000162971","TYW5"
"ENSG00000162976","SLC66A3"
"ENSG00000162980","ARL5A"
"ENSG00000163001","CFAP36"
"ENSG00000163029","SMC6"
"ENSG00000163050","COQ8A"
"ENSG00000163104","SMARCAD1"
"ENSG00000163110","PDLIM5"
"ENSG00000163125","RPRD2"
"ENSG00000163131","CTSS"
"ENSG00000163155","LYSMD1"
"ENSG00000163159","VPS72"
"ENSG00000163161","ERCC3"
"ENSG00000163162","RNF149"
"ENSG00000163166","IWS1"
"ENSG00000163171","CDC42EP3"
"ENSG00000163281","GNPDA2"
"ENSG00000163312","HELQ"
"ENSG00000163320","CGGBP1"
"ENSG00000163346","PBXIP1"
"ENSG00000163348","PYGO2"
"ENSG00000163382","NAXE"
"ENSG00000163389","POGLUT1"
"ENSG00000163399","ATP1A1"
"ENSG00000163412","EIF4E3"
"ENSG00000163444","TMEM183A"
"ENSG00000163463","KRTCAP2"
"ENSG00000163466","ARPC2"
"ENSG00000163468","CCT3"
"ENSG00000163479","SSR2"
"ENSG00000163481","RNF25"
"ENSG00000163510","CWC22"
"ENSG00000163512","AZI2"
"ENSG00000163516","ANKZF1"
"ENSG00000163539","CLASP2"
"ENSG00000163541","SUCLG1"
"ENSG00000163558","PRKCI"
"ENSG00000163565","IFI16"
"ENSG00000163584","RPL22L1"
"ENSG00000163607","GTPBP8"
"ENSG00000163608","NEPRO"
"ENSG00000163611","SPICE1"
"ENSG00000163626","COX18"
"ENSG00000163634","THOC7"
"ENSG00000163636","PSMD6"
"ENSG00000163655","GMPS"
"ENSG00000163660","CCNL1"
"ENSG00000163681","SLMAP"
"ENSG00000163683","SMIM14"
"ENSG00000163684","RPP14"
"ENSG00000163697","APBB2"
"ENSG00000163703","CRELD1"
"ENSG00000163714","U2SURP"
"ENSG00000163719","MTMR14"
"ENSG00000163728","TTC14"
"ENSG00000163743","RCHY1"
"ENSG00000163781","TOPBP1"
"ENSG00000163785","RYK"
"ENSG00000163795","ZNF513"
"ENSG00000163798","SLC4A1AP"
"ENSG00000163807","KIAA1143"
"ENSG00000163811","WDR43"
"ENSG00000163812","ZDHHC3"
"ENSG00000163818","LZTFL1"
"ENSG00000163832","ELP6"
"ENSG00000163848","ZNF148"
"ENSG00000163866","SMIM12"
"ENSG00000163867","ZMYM6"
"ENSG00000163870","TPRA1"
"ENSG00000163872","YEATS2"
"ENSG00000163875","MEAF6"
"ENSG00000163882","POLR2H"
"ENSG00000163900","TMEM41A"
"ENSG00000163902","RPN1"
"ENSG00000163904","SENP2"
"ENSG00000163918","RFC4"
"ENSG00000163930","BAP1"
"ENSG00000163931","TKT"
"ENSG00000163933","RFT1"
"ENSG00000163938","GNL3"
"ENSG00000163939","PBRM1"
"ENSG00000163946","TASOR"
"ENSG00000163947","ARHGEF3"
"ENSG00000163950","SLBP"
"ENSG00000163956","LRPAP1"
"ENSG00000163960","UBXN7"
"ENSG00000163961","RNF168"
"ENSG00000163964","PIGX"
"ENSG00000164008","C1orf50"
"ENSG00000164011","ZNF691"
"ENSG00000164022","AIMP1"
"ENSG00000164024","METAP1"
"ENSG00000164031","DNAJB14"
"ENSG00000164039","BDH2"
"ENSG00000164053","ATRIP"
"ENSG00000164062","APEH"
"ENSG00000164081","TEX264"
"ENSG00000164086","DUSP7"
"ENSG00000164091","WDR82"
"ENSG00000164105","SAP30"
"ENSG00000164111","ANXA5"
"ENSG00000164117","FBXO8"
"ENSG00000164118","CEP44"
"ENSG00000164134","NAA15"
"ENSG00000164144","ARFIP1"
"ENSG00000164162","ANAPC10"
"ENSG00000164163","ABCE1"
"ENSG00000164164","OTUD4"
"ENSG00000164167","LSM6"
"ENSG00000164168","TMEM184C"
"ENSG00000164169","PRMT9"
"ENSG00000164172","MOCS2"
"ENSG00000164180","TMEM161B"
"ENSG00000164182","NDUFAF2"
"ENSG00000164187","LMBRD2"
"ENSG00000164209","SLC25A46"
"ENSG00000164237","CMBL"
"ENSG00000164252","AGGF1"
"ENSG00000164253","WDR41"
"ENSG00000164284","GRPEL2"
"ENSG00000164305","CASP3"
"ENSG00000164306","PRIMPOL"
"ENSG00000164307","ERAP1"
"ENSG00000164323","CFAP97"
"ENSG00000164329","TENT2"
"ENSG00000164338","UTP15"
"ENSG00000164346","NSA2"
"ENSG00000164347","GFM2"
"ENSG00000164402","SEPTIN8"
"ENSG00000164405","UQCRQ"
"ENSG00000164414","SLC35A1"
"ENSG00000164466","SFXN1"
"ENSG00000164506","STXBP5"
"ENSG00000164535","DAGLB"
"ENSG00000164543","STK17A"
"ENSG00000164548","TRA2A"
"ENSG00000164576","SAP30L"
"ENSG00000164587","RPS14"
"ENSG00000164597","COG5"
"ENSG00000164609","SLU7"
"ENSG00000164610","RP9"
"ENSG00000164615","CAMLG"
"ENSG00000164654","MIOS"
"ENSG00000164713","BRI3"
"ENSG00000164715","LMTK2"
"ENSG00000164733","CTSB"
"ENSG00000164751","PEX2"
"ENSG00000164754","RAD21"
"ENSG00000164758","MED30"
"ENSG00000164808","SPIDR"
"ENSG00000164815","ORC5"
"ENSG00000164818","DNAAF5"
"ENSG00000164823","OSGIN2"
"ENSG00000164828","SUN1"
"ENSG00000164830","OXR1"
"ENSG00000164885","CDK5"
"ENSG00000164889","SLC4A2"
"ENSG00000164896","FASTK"
"ENSG00000164902","PHAX"
"ENSG00000164933","SLC25A32"
"ENSG00000164934","DCAF13"
"ENSG00000164941","INTS8"
"ENSG00000164944","VIRMA"
"ENSG00000164961","WASHC5"
"ENSG00000164970","FAM219A"
"ENSG00000164975","SNAPC3"
"ENSG00000164983","TMEM65"
"ENSG00000164985","PSIP1"
"ENSG00000165006","UBAP1"
"ENSG00000165030","NFIL3"
"ENSG00000165060","FXN"
"ENSG00000165097","KDM1B"
"ENSG00000165102","HGSNAT"
"ENSG00000165118","QNG1"
"ENSG00000165119","HNRNPK"
"ENSG00000165156","ZHX1"
"ENSG00000165195","PIGA"
"ENSG00000165209","STRBP"
"ENSG00000165219","GAPVD1"
"ENSG00000165264","NDUFB6"
"ENSG00000165275","TRMT10B"
"ENSG00000165280","VCP"
"ENSG00000165282","PIGO"
"ENSG00000165283","STOML2"
"ENSG00000165322","ARHGAP12"
"ENSG00000165355","FBXO33"
"ENSG00000165359","INTS6L"
"ENSG00000165406","MARCHF8"
"ENSG00000165416","SUGT1"
"ENSG00000165417","GTF2A1"
"ENSG00000165458","INPPL1"
"ENSG00000165475","CRYL1"
"ENSG00000165476","REEP3"
"ENSG00000165494","PCF11"
"ENSG00000165506","DNAAF2"
"ENSG00000165512","ZNF22"
"ENSG00000165516","KLHDC2"
"ENSG00000165525","NEMF"
"ENSG00000165526","RPUSD4"
"ENSG00000165527","ARF6"
"ENSG00000165609","NUDT5"
"ENSG00000165630","PRPF18"
"ENSG00000165632","TAF3"
"ENSG00000165637","VDAC2"
"ENSG00000165650","PDZD8"
"ENSG00000165660","ABRAXAS2"
"ENSG00000165661","QSOX2"
"ENSG00000165669","FAM204A"
"ENSG00000165671","NSD1"
"ENSG00000165688","PMPCA"
"ENSG00000165689","ENTR1"
"ENSG00000165699","TSC1"
"ENSG00000165704","HPRT1"
"ENSG00000165782","PIP4P1"
"ENSG00000165792","METTL17"
"ENSG00000165795","NDRG2"
"ENSG00000165802","NSMF"
"ENSG00000165832","TRUB1"
"ENSG00000165861","ZFYVE1"
"ENSG00000165898","ISCA2"
"ENSG00000165916","PSMC3"
"ENSG00000165934","CPSF2"
"ENSG00000166004","CEP295"
"ENSG00000166012","TAF1D"
"ENSG00000166024","R3HCC1L"
"ENSG00000166037","CEP57"
"ENSG00000166086","JAM3"
"ENSG00000166128","RAB8B"
"ENSG00000166133","RPUSD2"
"ENSG00000166135","HIF1AN"
"ENSG00000166136","NDUFB8"
"ENSG00000166140","ZFYVE19"
"ENSG00000166164","BRD7"
"ENSG00000166167","BTRC"
"ENSG00000166169","POLL"
"ENSG00000166170","BAG5"
"ENSG00000166171","DPCD"
"ENSG00000166181","API5"
"ENSG00000166197","NOLC1"
"ENSG00000166199","ALKBH3"
"ENSG00000166200","COPS2"
"ENSG00000166224","SGPL1"
"ENSG00000166226","CCT2"
"ENSG00000166228","PCBD1"
"ENSG00000166233","ARIH1"
"ENSG00000166260","COX11"
"ENSG00000166261","ZNF202"
"ENSG00000166266","CUL5"
"ENSG00000166275","BORCS7"
"ENSG00000166311","SMPD1"
"ENSG00000166313","APBB1"
"ENSG00000166326","TRIM44"
"ENSG00000166333","ILK"
"ENSG00000166337","TAF10"
"ENSG00000166340","TPP1"
"ENSG00000166347","CYB5A"
"ENSG00000166377","ATP9B"
"ENSG00000166452","AKIP1"
"ENSG00000166454","ATMIN"
"ENSG00000166471","TMEM41B"
"ENSG00000166477","LEO1"
"ENSG00000166478","ZNF143"
"ENSG00000166503","HDGFL3"
"ENSG00000166507","NDST2"
"ENSG00000166508","MCM7"
"ENSG00000166526","ZNF3"
"ENSG00000166548","TK2"
"ENSG00000166557","TMED3"
"ENSG00000166562","SEC11C"
"ENSG00000166575","TMEM135"
"ENSG00000166579","NDEL1"
"ENSG00000166582","CENPV"
"ENSG00000166595","CIAO2B"
"ENSG00000166598","HSP90B1"
"ENSG00000166619","BLCAP"
"ENSG00000166681","BEX3"
"ENSG00000166685","COG1"
"ENSG00000166704","ZNF606"
"ENSG00000166710","B2M"
"ENSG00000166716","ZNF592"
"ENSG00000166734","GOLM2"
"ENSG00000166747","AP1G1"
"ENSG00000166783","MARF1"
"ENSG00000166788","SAAL1"
"ENSG00000166797","CIAO2A"
"ENSG00000166847","DCTN5"
"ENSG00000166848","TERF2IP"
"ENSG00000166855","CLPX"
"ENSG00000166886","NAB2"
"ENSG00000166887","VPS39"
"ENSG00000166900","STX3"
"ENSG00000166902","MRPL16"
"ENSG00000166912","MTMR10"
"ENSG00000166913","YWHAB"
"ENSG00000166938","DIS3L"
"ENSG00000166946","CCNDBP1"
"ENSG00000166971","AKTIP"
"ENSG00000166974","MAPRE2"
"ENSG00000166986","MARS1"
"ENSG00000166997","CNPY4"
"ENSG00000167004","PDIA3"
"ENSG00000167005","NUDT21"
"ENSG00000167081","PBX3"
"ENSG00000167110","GOLGA2"
"ENSG00000167112","TRUB2"
"ENSG00000167130","DOLPP1"
"ENSG00000167182","SP2"
"ENSG00000167186","COQ7"
"ENSG00000167196","FBXO22"
"ENSG00000167202","TBC1D2B"
"ENSG00000167220","HDHD2"
"ENSG00000167257","RNF214"
"ENSG00000167272","POP5"
"ENSG00000167315","ACAA2"
"ENSG00000167323","STIM1"
"ENSG00000167325","RRM1"
"ENSG00000167377","ZNF23"
"ENSG00000167384","ZNF180"
"ENSG00000167447","SMG8"
"ENSG00000167515","TRAPPC2L"
"ENSG00000167522","ANKRD11"
"ENSG00000167565","SERTAD3"
"ENSG00000167578","RAB4B"
"ENSG00000167615","LENG8"
"ENSG00000167632","TRAPPC9"
"ENSG00000167658","EEF2"
"ENSG00000167671","UBXN6"
"ENSG00000167699","GLOD4"
"ENSG00000167721","TSR1"
"ENSG00000167778","SPRYD3"
"ENSG00000167792","NDUFV1"
"ENSG00000167881","SRP68"
"ENSG00000167904","TMEM68"
"ENSG00000167925","GHDC"
"ENSG00000167965","MLST8"
"ENSG00000167969","ECI1"
"ENSG00000167977","KCTD5"
"ENSG00000167978","SRRM2"
"ENSG00000167985","SDHAF2"
"ENSG00000167986","DDB1"
"ENSG00000167996","FTH1"
"ENSG00000168000","BSCL2"
"ENSG00000168003","SLC3A2"
"ENSG00000168010","ATG16L2"
"ENSG00000168014","C2CD3"
"ENSG00000168036","CTNNB1"
"ENSG00000168066","SF1"
"ENSG00000168090","COPS6"
"ENSG00000168092","PAFAH1B2"
"ENSG00000168118","RAB4A"
"ENSG00000168137","SETD5"
"ENSG00000168172","HOOK3"
"ENSG00000168175","MAPK1IP1L"
"ENSG00000168214","RBPJ"
"ENSG00000168216","LMBRD1"
"ENSG00000168228","ZCCHC4"
"ENSG00000168246","UBTD2"
"ENSG00000168259","DNAJC7"
"ENSG00000168264","IRF2BP2"
"ENSG00000168273","UQCC5"
"ENSG00000168275","COA6"
"ENSG00000168283","BMI1"
"ENSG00000168288","MMADHC"
"ENSG00000168291","PDHB"
"ENSG00000168297","PXK"
"ENSG00000168300","PCMTD1"
"ENSG00000168303","MPLKIP"
"ENSG00000168310","IRF2"
"ENSG00000168374","ARF4"
"ENSG00000168385","SEPTIN2"
"ENSG00000168393","DTYMK"
"ENSG00000168394","TAP1"
"ENSG00000168395","ING5"
"ENSG00000168397","ATG4B"
"ENSG00000168434","COG7"
"ENSG00000168438","CDC40"
"ENSG00000168439","STIP1"
"ENSG00000168488","ATXN2L"
"ENSG00000168495","POLR3D"
"ENSG00000168522","FNTA"
"ENSG00000168538","TRAPPC11"
"ENSG00000168556","ING2"
"ENSG00000168564","CDKN2AIP"
"ENSG00000168566","SNRNP48"
"ENSG00000168569","TMEM223"
"ENSG00000168575","SLC20A2"
"ENSG00000168591","TMUB2"
"ENSG00000168610","STAT3"
"ENSG00000168615","ADAM9"
"ENSG00000168710","AHCYL1"
"ENSG00000168724","DNAJC21"
"ENSG00000168734","PKIG"
"ENSG00000168802","CHTF8"
"ENSG00000168803","ADAL"
"ENSG00000168813","ZNF507"
"ENSG00000168818","STX18"
"ENSG00000168826","ZBTB49"
"ENSG00000168827","GFM1"
"ENSG00000168883","USP39"
"ENSG00000168894","RNF181"
"ENSG00000168899","VAMP5"
"ENSG00000168904","LRRC28"
"ENSG00000168906","MAT2A"
"ENSG00000168924","LETM1"
"ENSG00000168958","MFF"
"ENSG00000169016","E2F6"
"ENSG00000169018","FEM1B"
"ENSG00000169019","COMMD8"
"ENSG00000169020","ATP5ME"
"ENSG00000169021","UQCRFS1"
"ENSG00000169032","MAP2K1"
"ENSG00000169045","HNRNPH1"
"ENSG00000169057","MECP2"
"ENSG00000169062","UPF3A"
"ENSG00000169087","HSPBAP1"
"ENSG00000169139","UBE2V2"
"ENSG00000169180","XPO6"
"ENSG00000169188","APEX2"
"ENSG00000169189","NSMCE1"
"ENSG00000169193","CCDC126"
"ENSG00000169223","LMAN2"
"ENSG00000169228","RAB24"
"ENSG00000169230","PRELID1"
"ENSG00000169231","THBS3"
"ENSG00000169241","SLC50A1"
"ENSG00000169249","ZRSR2"
"ENSG00000169251","NMD3"
"ENSG00000169288","MRPL1"
"ENSG00000169299","PGM2"
"ENSG00000169359","SLC33A1"
"ENSG00000169372","CRADD"
"ENSG00000169375","SIN3A"
"ENSG00000169398","PTK2"
"ENSG00000169410","PTPN9"
"ENSG00000169504","CLIC4"
"ENSG00000169519","METTL15"
"ENSG00000169564","PCBP1"
"ENSG00000169567","HINT1"
"ENSG00000169599","NFU1"
"ENSG00000169609","C15orf40"
"ENSG00000169612","RAMAC"
"ENSG00000169660","HEXD"
"ENSG00000169682","SPNS1"
"ENSG00000169714","CNBP"
"ENSG00000169718","DUS1L"
"ENSG00000169727","GPS1"
"ENSG00000169762","TAPT1"
"ENSG00000169764","UGP2"
"ENSG00000169813","HNRNPF"
"ENSG00000169814","BTD"
"ENSG00000169826","CSGALNACT2"
"ENSG00000169857","AVEN"
"ENSG00000169895","SYAP1"
"ENSG00000169905","TOR1AIP2"
"ENSG00000169925","BRD3"
"ENSG00000169957","ZNF768"
"ENSG00000169981","ZNF35"
"ENSG00000170004","CHD3"
"ENSG00000170017","ALCAM"
"ENSG00000170027","YWHAG"
"ENSG00000170035","UBE2E3"
"ENSG00000170037","CNTROB"
"ENSG00000170043","TRAPPC1"
"ENSG00000170085","SIMC1"
"ENSG00000170088","TMEM192"
"ENSG00000170144","HNRNPA3"
"ENSG00000170185","USP38"
"ENSG00000170222","ADPRM"
"ENSG00000170234","PWWP2A"
"ENSG00000170242","USP47"
"ENSG00000170248","PDCD6IP"
"ENSG00000170266","GLB1"
"ENSG00000170270","GON7"
"ENSG00000170275","CRTAP"
"ENSG00000170322","NFRKB"
"ENSG00000170340","B3GNT2"
"ENSG00000170345","FOS"
"ENSG00000170348","TMED10"
"ENSG00000170364","SETMAR"
"ENSG00000170430","MGMT"
"ENSG00000170445","HARS1"
"ENSG00000170448","NFXL1"
"ENSG00000170471","RALGAPB"
"ENSG00000170473","PYM1"
"ENSG00000170502","NUDT9"
"ENSG00000170515","PA2G4"
"ENSG00000170540","ARL6IP1"
"ENSG00000170542","SERPINB9"
"ENSG00000170581","STAT2"
"ENSG00000170584","NUDCD2"
"ENSG00000170606","HSPA4"
"ENSG00000170631","ZNF16"
"ENSG00000170632","ARMC10"
"ENSG00000170633","RNF34"
"ENSG00000170634","ACYP2"
"ENSG00000170653","ATF7"
"ENSG00000170734","POLH"
"ENSG00000170759","KIF5B"
"ENSG00000170791","CHCHD7"
"ENSG00000170836","PPM1D"
"ENSG00000170852","KBTBD2"
"ENSG00000170854","RIOX2"
"ENSG00000170855","TRIAP1"
"ENSG00000170860","LSM3"
"ENSG00000170871","KIAA0232"
"ENSG00000170876","TMEM43"
"ENSG00000170881","RNF139"
"ENSG00000170889","RPS9"
"ENSG00000170892","TSEN34"
"ENSG00000170903","MSANTD4"
"ENSG00000170906","NDUFA3"
"ENSG00000170949","ZNF160"
"ENSG00000170989","S1PR1"
"ENSG00000171055","FEZ2"
"ENSG00000171067","C11orf24"
"ENSG00000171097","KYAT1"
"ENSG00000171100","MTM1"
"ENSG00000171103","TRMT61B"
"ENSG00000171109","MFN1"
"ENSG00000171148","TADA3"
"ENSG00000171155","C1GALT1C1"
"ENSG00000171163","ZNF692"
"ENSG00000171174","RBKS"
"ENSG00000171202","TMEM126A"
"ENSG00000171204","TMEM126B"
"ENSG00000171206","TRIM8"
"ENSG00000171262","FAM98B"
"ENSG00000171307","ZDHHC16"
"ENSG00000171311","EXOSC1"
"ENSG00000171453","POLR1C"
"ENSG00000171456","ASXL1"
"ENSG00000171467","ZNF318"
"ENSG00000171490","RSL1D1"
"ENSG00000171497","PPID"
"ENSG00000171503","ETFDH"
"ENSG00000171530","TBCA"
"ENSG00000171566","PLRG1"
"ENSG00000171574","ZNF584"
"ENSG00000171603","CLSTN1"
"ENSG00000171604","CXXC5"
"ENSG00000171606","ZNF274"
"ENSG00000171634","BPTF"
"ENSG00000171681","ATF7IP"
"ENSG00000171720","HDAC3"
"ENSG00000171723","GPHN"
"ENSG00000171792","RHNO1"
"ENSG00000171793","CTPS1"
"ENSG00000171806","METTL18"
"ENSG00000171824","EXOSC10"
"ENSG00000171843","MLLT3"
"ENSG00000171853","TRAPPC12"
"ENSG00000171861","MRM3"
"ENSG00000171862","PTEN"
"ENSG00000171865","RNASEH1"
"ENSG00000171867","PRNP"
"ENSG00000171953","ATPAF2"
"ENSG00000171960","PPIH"
"ENSG00000171988","JMJD1C"
"ENSG00000172007","RAB33B"
"ENSG00000172046","USP19"
"ENSG00000172053","QARS1"
